url,table_name
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67114r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-04/13/content_5659536.htm#2,cqn_recall
http://news.foodmate.net/2018/09/484445.html#2,foodmate_food_additives
http://www.cqn.com.cn/ms/content/2018-04/16/content_5667750.htm#2,cqn_recall
http://news.foodmate.net/2018/09/486106.html#2,foodmate_epidemic
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67142r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-08/22/content_6182914.htm,cqn_recall
http://news.foodmate.net/2018/05/468288.html,foodmate_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/65752r-eng.php,heath_canada_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67282r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-05/09/content_5757237.htm,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/inspection/2018/66090r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-02/08/content_5428269.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-01/11/content_5317941.htm,cqn_recall
http://news.foodmate.net/2018/10/491019.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-07/12/content_6030413.htm,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201808/t20180821_2197613.html,wto_sps
http://news.foodmate.net/2018/03/462750.html,foodmate_epidemic
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/splei/nccp/201806/5216.html,guomao_jishu_wang
http://news.foodmate.net/2018/01/454822.html#2,foodmate_epidemic
http://news.foodmate.net/2018/01/454844.html,foodmate_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68064r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-01/22/content_5353869.htm#2,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/inspection/2018/66242r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/12/496353.html#2,foodmate_food_additives
http://www.cqn.com.cn/ms/content/2018-12/10/content_6557287.htm,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67412r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/12/496353.html,foodmate_food_additives
http://www.cqn.com.cn/ms/content/2018-02/08/content_5427662.htm#2,cqn_recall
